Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
CF.N,,,,,,,,,,,3000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,0.0,3016,20.05968,6.52,0.0,,False,False,10.7,20.58824,,,False,False,,,0.7,,1.6,0.7,10.0,6,4.0,,0,0,0.0,,0.8,0.0,,0.0,,False,,,,,True,True,True,False,,,,,,,False,,,5.07,1.45,,,,,,,,,,,,,,,
NEE.N,True,False,False,False,False,True,False,False,True,,8900,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-2.1978021978022,14800,24.31081,,0.0,,False,False,23.0,,25.0,50,True,True,,,3.1,3.1,,3.1,92.0,,92.0,,0,,,,,,,,,False,54.05405,800000.0,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
KLAC.OQ,,,,,,,,,,,10020,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,52.9770992366412,6550,0.14,4.2,0.0,,False,False,,,,20,False,False,,,1.45,,,1.45,,,25.0,0.0,0,0,,,,,,,,False,,,,,False,True,True,False,,,,,,,False,,,4.2,,,,,,,,,,,,,,,,
AME.N,,,,,,,,,,,18100,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-0.549450549450548,,13.81215,,0.0,,False,False,,,,,False,False,,,,,,,,,,,0,0,,1.5,,1.5,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
NUE.N,,,,,,,,,,,26800,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,1.90114068441065,27704,,,0.0,,False,False,,,,0,False,False,,,6.7,6.7,,,371.0,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
D.N,,,,,,,,,,,19100,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-10.3286384976526,19263,28.27225,,0.0,,False,False,21.0,17.0,,100,True,True,,,3.1,,,3.1,,,128.0,,1,,,,,1.4,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
SJM.N,,,,,,,,,,,7000,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,,,,-1.96078431372549,7140,28.0,,0.0,,False,False,,,,90,True,True,,,,,,,,,,,,,,1.23,,1.23,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
EMR.N,,,,,,,,,,,88000,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,0.571428571428578,88000,30.0,,0.0,,False,False,,,,100,False,False,,,2.25,2.25,,2.25,385.0,,385.0,,,,1.16e-05,,,,255.2,255.2,,False,1.882,165608.0,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
DVA.N,,,,,,,,,,,65000,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,-16.3449163449163,64000,,2.0,0.0,,False,False,78.0,,35.0,65,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,2.0,,,,,,,,,,,,,,,,
COIN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMS.N,,,,,,,,,,,8128,67,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,2.14905114993087,8434,37.0,,0.0,,False,False,28.04126,,29.49,,True,False,4.73085,,6.047,6.047,,6.04695,102.0,,102.0,,1,,,1.7,,1.7,,,,False,,,,,False,False,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
HPE.N,,,,,,,,,,,61600,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,81.0,,,2.66666666666666,60228,37.0,7.0,0.0,,False,False,31.25,35.72,24.28,80,True,True,,,0.55,0.55,,0.55,66.0,,66.0,,,,,0.25,,0.25,,,,False,19.2,1156377.6,,,True,True,True,False,,,,,,,True,,,7.0,,,,,,,,,,,,,,,,
BDX.N,,,,,,,,,,,70093,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,-7.81118476430976,70200,,18.87861,0.0,,False,False,49.0,31.0,39.0,100,True,False,,,2.55,2.55,,,358.0,,,0.0,0,0,,1.2,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,37.0,14.0,3.0,8.0,73.0,2.0,26.0,11.0,9.0,16.0,63.0,1.0,
MGM.N,False,False,False,False,False,True,False,False,False,,52000,18000,False,True,True,True,True,True,True,True,True,False,False,False,False,False,,262.92704,3500000000,-5.45454545454546,80475,73.077,14.26509,0.311388991050631,254,False,False,50.3,50.5,41.0,100,False,True,,,,,,,,,,,,,,,,,,,,False,74.0,814000.0,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
HUBB.N,,,,,,,,,,,19100,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,,,,1.59574468085106,19100,25.71429,,0.0,,False,False,31.0,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ALGN.OQ,False,False,False,False,False,False,False,False,False,,14530,,False,True,True,False,False,False,False,True,False,False,False,False,False,False,,,,24.6140651801029,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
SRE.N,,,,,,,,,,,13969,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,85.0,,,-16.9648695238661,18134,35.0,6.0,0.0,,False,False,28.0,,35.0,100,True,True,,,10.8,,2.4,10.8,,,392.0,,2,0,,,0.5,2.75,,,,False,30.0,544020.0,,,True,True,False,False,,,,,,,True,,,6.0,,,,,,,,,,,,,,,,
REGN.OQ,False,False,False,False,False,False,False,False,True,,9123,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,92.0,1022.01552216769,,12.6296296296296,9123,0.0,5.0,0.0,,False,False,49.0,,49.0,20,True,True,,,2.25,2.25,,2.25,41.0,,41.0,,0,,,0.4,,0.4,,,,False,,,,,True,True,False,False,,,,,,,True,,,5.0,,,,32.0,,,,68.0,32.0,33.0,,,,67.0,33.0,
EFX.N,False,False,False,False,False,False,False,True,False,47.0,11400,,False,True,False,True,True,True,True,True,False,False,False,False,False,False,,,,1.78571428571428,11879,,17.0,0.0,,False,False,45.0,,31.0,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,12.0,5.0,,,,,,,,,,,,,,,
USB.N,,,,,,,,,,,69651,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,171.908533165944,,-5.02093191332688,70000,,,0.0,0,False,False,60.0,,50.0,100,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,True,1,,,,,,True,,,,,,,,,,,,,,,,,,,
CSGP.OQ,,,,,,,,,,,4752,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,9.56882637768042,4900,0.0,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
HCA.N,,,,,,,,,,,210000,70000,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,318.366310696095,,-19.8473282442748,,,,0.0,,False,False,78.02,,,70,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
AVGO.OQ,False,False,False,False,False,True,False,False,False,,19000,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,26.6666666666667,,,,8.0,1200,False,False,,,,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
DHR.N,True,True,False,True,False,True,False,True,False,2.59,60000,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,,,,-15.4929577464789,60000,,12.2,0.0,,False,False,35.0,,29.0,100,False,True,,,3.4,3.4,,3.4,408.0,,408.0,,,,,2.35,,2.35,,,,False,,,,,True,True,False,False,,,,,,,True,,,7.0,5.2,,8.0,,,,,,,,,,,,,
NWSA.OQ,,,,,,,,,,,28000,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,0.0,28000,17.857,,0.0,,False,False,,,,0,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ERIE.OQ,,,,,,,,,,,5849,31,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,2.61403508771929,,,5.3,0.0,,False,False,,,,90,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,True,,,2.4,2.3,,12.5,,,,,,,,,,,,,
RTX.N,True,False,False,False,False,True,True,True,False,,243200,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,1.33333333333334,240000,,,0.0,,False,False,,,,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
AAPL.OQ,False,False,False,True,True,True,True,True,False,,147000,,True,True,True,True,True,True,True,True,False,True,True,True,True,False,,,,7.29927007299269,147000,,,0.0,,False,False,34.0,,31.0,100,True,False,,,,,,,,,,,,,,,,,,,,True,2.014,296000.0,,,False,True,True,False,,,,,,,True,,100.0,,,,,53.0,27.0,9.0,14.0,47.0,3.0,41.0,27.0,4.0,8.0,59.0,2.0,100.0
CME.OQ,,,,,,,,,,,4360,,True,True,True,False,True,True,True,True,False,False,True,False,False,False,,57.5732202514744,,-5.01089324618737,,,,0.0,,False,False,,,,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
ADM.N,,,,,,,,,,,38100,,True,True,True,True,True,True,True,True,True,True,True,False,False,False,,,,20.5696202531646,39559,14.0,,0.0,0,False,False,21.3,,26.0,60,True,False,,,3.6,3.6,,,285.0,,,,,,,0.8,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
APD.N,True,False,True,True,False,True,False,True,False,10.0,17440,260,False,True,True,False,True,True,True,True,True,True,True,False,False,True,,,,9.00000000000001,17000,33.0,7.7,0.0,,False,False,21.0,,21.0,100,True,False,,,2.25,,2.5,2.25,140.0,58,82.0,,0,2,,,0.1,0.45,,,,False,20.0,340000.0,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,100.0
FANG.OQ,,,,,,,,,,,712,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,0.14064697609002,712,0.0,11.0,0.0,,False,False,32.0,,19.0,,False,False,,3700,1.85,1.85,1.8,2.1,36.0,33,3.0,,,1,0.000101123595506,0.9,0.9,1.4,18.0,2.0,16.0,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
WRB.N,,,,,,,,,,,7493,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,0.604189044038672,7500,,,0.0,,False,False,52.0,50.0,47.0,10,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
AXP.N,False,False,False,False,False,True,False,False,False,,64500,,False,True,True,False,True,True,True,True,True,False,True,False,False,False,,259.658624429031,,9.32203389830508,64500,,,0.0,,False,False,52.0,,50.7,100,True,True,,,,,,,,,,,,,,,,,,,,False,28.0,,,,True,True,False,False,,,,,,,True,,83.2,,,,,,,,,,,,,,,,,99.0
CLX.N,,,,,,,,,,,8800,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,87.0,,,1.14942528735633,8800,9.55,,0.0,,False,False,,,,100,True,True,,,4.3,4.3,,4.3,76.0,,76.0,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
DOV.N,False,False,False,False,False,True,False,False,False,,24000,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,,,,0.0,,,,0.0,,False,False,24.0,,,10,False,False,,,6.35,6.35,,6.35,292.0,,292.0,,0,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
FSLR.OQ,,,,,,,,,,,6600,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,3.125,6602,0.0,14.667,0.0,,False,False,18.0,20.0,18.0,,False,False,,,3.45,,9.6,3.45,,,46.0,,0,0,,,,1.3,,,,False,15.808,104366.0,,,True,True,False,False,,,,,,,False,,,5.667,9.0,100.0,,,,,,,,,,,,,,
MTB.N,,,,,,,,,,,16998,775,False,True,True,False,True,True,True,True,False,False,False,False,False,False,84.0,53.3406178666107,,3.5642478523122,,,11.0,0.0,,False,False,62.0,,,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,False,False,False,,,,,,,True,,,11.0,,,,,,,,,,,,,,,,
FDX.N,True,True,False,False,False,True,False,False,False,,177000,62000,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,153.976097271553,24780000000,6.62650602409638,403631,,62.0,0.0,,False,False,29.0,34.0,23.0,90,False,False,,,,,,,,,,,10,,,17.35,,17.35,,,,False,37.51,15140198.81,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
TROW.OQ,,,,,,,,,,,7365,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,54.5618364259598,,4.8846482483623,8314,,13.9,0.0,,False,False,44.0,,44.59,100,False,False,,,,,,,,,,,,,,,,,,,,False,26.0,190000.0,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
JKHY.OQ,,,,,,,,,,,6717,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,4.92033739456419,,0.0,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
O.N,,,,,,,,,,,194,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,17.5757575757576,,,10.4,0.0,,False,False,60.0,,,,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
MLM.N,False,False,False,False,False,False,False,False,False,,8700,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-1.6504634863215,8600,10.3,,0.0,,False,False,10.0,,,,False,False,,,4.65,4.65,,4.65,76.0,,76.0,,,,,0.75,,0.75,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
RVTY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.N,,,,,,,,,,,18605,,False,True,True,True,True,True,True,True,False,True,True,False,True,False,,,,3.93854748603353,,,,0.0,,False,False,,,,55,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
QCOM.OQ,False,False,False,True,False,True,False,True,False,9.0,37000,,True,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,4.51977401129944,37200,50.0,11.0,1.32797427652733,413,True,False,19.7,,16.0,90,False,True,3.0,,1.7,1.7,,1.7,126.0,,126.0,,0,,,0.05,,0.05,,,,False,,,,,False,True,True,False,,,,,,,True,,,7.0,4.0,,,,,,,,,,,,,,,
IPG.N,,,,,,,,,,,54300,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,161.766689340612,5568800000,0.555555555555554,54300,0.0,,0.0,,False,False,61.0,,54.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
PHM.N,,,,,,,,,,,5245,,False,True,True,False,True,False,True,True,False,False,False,False,False,False,,,,3.12622886354699,5245,0.0,,0.0,,False,False,,,,10,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ULTA.OQ,,,,,,,,,,,16000,28000,False,True,True,True,True,True,True,True,False,False,False,False,False,False,,,,16.7883211678832,,0.0,,0.0,,True,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
KO.N,False,True,False,False,False,True,False,False,False,,62600,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,1.29449838187703,62600,,,0.236245954692557,146,True,True,47.7,,45.1,100,False,False,,,,,,,,,,,,,,1.9,,,,,,True,,,,,True,False,True,True,1,,,,,,False,,,,,100.0,,,,,,,,,,,,,,
CSCO.OQ,False,False,False,True,False,True,False,True,False,,75900,,False,True,True,True,True,True,True,True,False,False,True,True,False,True,,,,2.2911051212938,75762,,,0.0,,False,False,26.0,31.0,21.0,100,True,True,,,1.2,1.2,,1.2,182.0,,182.0,,0,,9.5426181818e-05,0.2,,0.2,1810.7118,1810.7118,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
WTW.OQ,,,,,,,,,,,46600,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,165.942972871023,,8.37209302325581,,,11.29,0.0,,False,False,,,,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,11.29,,,,,,,,,,,,,,,,
ANET.N,,,,,,,,,,,2613,,False,True,True,True,False,False,False,True,False,False,True,True,False,False,,,,13.6086956521739,2613,0.0,,0.0,,False,False,14.0,14.0,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ES.N,,,,,,,,,,,8234,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,2.95073768442111,8233,48.609,7.0,0.0,,False,False,26.43,,,75,False,False,,,9.05,,,9.05,,,149.0,,0,0,,,,1.5,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
CTAS.OQ,,,,,,,,,,,40000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-11.1111111111111,40000,2.73,,0.0,,False,False,,,,20,False,False,,,8.95,8.95,,,787.0,,,0.10239,0,,,2.3,,,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
GPN.N,,,,,,,,,,,24000,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,,,118.181818181818,24000,,,0.0,,False,False,,,,85,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
RSG.N,False,False,True,False,False,False,False,False,False,,36000,,True,True,True,False,True,True,True,True,False,True,True,False,False,True,86.0,611.912412771117,,0.0,36000,24.0,18.6,0.0,,False,True,18.6,,21.6,85,False,False,,,18.5,18.5,,18.5,1332.0,,1332.0,,4,,,5.47,,5.47,,,,False,,,,,False,True,False,True,2,1,,,,,True,,,,,,,,,,,,,,,,,,,
LIN.OQ,,,,,,,,,,,79886,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,410.459317899831,5800000000,-1.15565454095521,79886,32.0,6.3,0.0,0,False,False,27.0,,19.0,90,True,True,,3994300,3.065,,,3.065,,,490.0,0.057,2,2,1.68e-06,,0.45,1.048,,33.55212,,False,61.0,4873046.0,,,True,True,True,False,,,,,,,False,,,6.3,,,,,,,,,,,,,,,,
MCK.N,,,,,,,,,,,80000,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,2.56410256410256,80000,,,0.0,,False,False,65.0,,,100,True,False,,,14.45,14.45,,14.45,2312.0,,2312.0,,,,,,,,,,,False,3.617,289343.0,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
HLT.N,False,True,False,True,False,True,True,True,True,,173000,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,,,,2.36686390532543,424791,31.0,19.0,0.0,,False,False,53.0,,43.0,100,True,False,4.0,,,,,,,,,,,,,,,,,,,False,57.0,24213087.0,,,True,True,False,False,,,,,,,True,,,19.0,,,,,,,,,,,,,,,,
NFLX.OQ,False,False,False,False,False,False,False,False,False,,8600,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,21.1267605633803,8600,,,0.0,,False,False,47.1,,47.4,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
FI.N,,,,,,,,,,,44000,,True,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,0.0,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
RF.N,,,,,,,,,,,19564,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,133.91810208142,,-2.02814362261505,19564,0.0,,0.0,,False,False,65.0,,46.0,85,True,True,,,,,,,,,,,,,,,,,,,,False,39.03,763583.0,20000000.0,1022.28583111838,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
WMT.N,,,,,,,,,,,2300000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,0.0,2300000,,,0.104347826086957,2400,False,True,55.0,50.0,43.0,100,True,False,,,20.5,20.5,,20.5,61500.0,,61500.0,,,,,5.5,,5.5,,,,True,,,,,True,True,True,True,2,1,,,,,False,,,,,,,,,,,,,,,,,,,
AMGN.OQ,False,False,False,False,False,True,False,True,True,,24300,,False,True,True,True,True,True,True,True,False,False,True,True,False,True,,,,3.84615384615385,24300,,,0.0,,False,False,52.0,,47.0,100,True,True,,,1.5,,2.0,1.5,,,73.0,,1,0,,,0.86,0.33,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,48.0,,,,,,42.0,,,,,,
KIM.N,,,,,,,,,,,502,,False,True,True,False,True,True,True,True,False,False,False,False,False,True,91.0,,,-5.81613508442777,501,0.0,16.4,0.0,,False,False,63.0,63.63,44.0,,False,False,,,,,,,,,,,0,,0.0,0.0,,0.0,0.0,0.0,,False,57.0,28512.0,,,True,True,False,False,,,,,,,False,,,8.2,8.2,,,29.0,,,,71.0,29.0,,,,,,,
DDOG.OQ,,,,,,,,,,,1403,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,15.7590759075908,,0.0,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
DG.N,,,,,,,,,,,135000,,True,True,True,True,True,True,True,True,False,False,True,True,False,False,,,,4.65116279069768,,,,0.0,,False,False,,,,90,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,1,,,,,False,,,,,,,,,,,,,,,,,,,
EQR.N,,,,,,,,,,,2700,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,85.0,,,0.0,,,21.9,0.0,,False,False,37.9,42.0,38.1,,False,False,,,,,,,,,,,,,,,,,,,,False,22.7,61290.0,3240000.0,1200.0,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
URI.N,,,,,,,,,,,19100,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,3.24324324324323,19133,7.1,14.4,0.0,,False,False,,,11.4,50,False,False,,,3.9,3.9,,3.9,172.0,,172.0,,0,,,,,,,,,False,37.0,716828.0,,,True,True,False,False,,,,,,,True,,,11.5,2.9,,,,,,,,,,,,,,,
TDG.N,,,,,,,,,,,18300,,False,True,True,False,True,True,True,True,False,True,False,False,False,False,,,,81.1881188118812,,18.0,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CNC.N,,,,,,,,,,,56600,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,,,19.661733615222,,,,0.0,,False,False,,,,95,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
NKE.N,False,False,False,False,False,True,False,False,False,,73100,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-1.74731182795699,65351,,,2.0977239694931,1400,True,False,49.0,,39.05009,100,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,False,,1,,,,,False,,100.0,,,,,,,,,,,,,,,,,
AES.N,,,,,,,,,,,8200,,False,True,True,False,True,True,True,True,True,True,True,False,False,True,84.0,,,,8105,63.0,8.05,0.0,,False,False,21.3,37.0,17.0,85,True,False,,,9.67052,9.67052,11.052,6.112,577.0,475,102.0,,0,1,8.4054756098e-05,0.31844,0.28,0.42,,172.31225,,False,40.56,328738.8,3872082.7,472.205207317073,True,True,False,False,,,,,,,False,,,3.46,4.59,51.0,,22.0,4.0,10.0,6.0,78.0,2.0,,,,,,,
ELV.N,,,,,,,,,,,70600,,False,True,True,True,True,True,True,True,False,False,True,True,False,False,,,,10.4851330203443,63925,,12.0,0.0,,False,False,75.5,,64.8,100,True,True,,,0.696,0.696,,0.69613,89.0,,89.0,,,,,,,,,,,False,26.2,2340000.0,,,False,True,True,False,,,,,,,True,,,12.0,,,,,,,,,,,,,,,,
GWW.N,False,False,False,False,False,True,False,True,False,,23800,1500,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,3.03030303030303,25300,,,0.0,,False,False,38.1,,32.7,100,True,False,,,5.0,5.0,,5.0,174.0,,174.0,,0,,,1.0,,1.0,,,,False,20.0,513326.0,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
