Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
EXPE.OQ,False,False,False,True,False,True,False,False,False,,17100,,False,True,True,True,True,True,True,True,True,False,False,False,False,False,,52.0881151898734,,3.63636363636364,17100,,16.1,0.666666666666667,100,False,False,48.1,52.8,39.6,90,True,True,12.7,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,True,,90.6,16.1,,,,50.8,32.4,5.0,9.1,49.2,4.3,37.9,27.2,2.7,4.7,62.1,3.3,
RJF.N,False,False,False,False,False,False,False,False,False,,17000,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,42.2348289998624,,13.3333333333333,,,,0.0,,False,False,44.0,,,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,21.72,4.57,6.54,6.18,78.3,4.41,,,,,,,
CL.N,False,True,False,False,True,True,False,True,False,,33800,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,,,,0.0,33800,32.3,,0.0,,False,False,41.0,,44.0,100,True,True,,,1.05,,,1.05,92.0,6,86.0,,0,0,,,2.49,0.3,,,,True,80.0,2704000.0,,,False,True,True,False,,,,,,,True,,,,,,,32.0,9.0,9.0,12.0,68.0,2.0,39.0,14.0,9.0,16.0,61.0,,
VICI.N,False,False,False,False,False,False,False,False,False,,23,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,,,,-84.8684210526316,27,,5.0,0.0,,False,False,44.0,,,,True,False,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0,,0.0,0.0,,0.0,0.0,0.0,,False,9.4,194.0,,,False,False,False,False,,,,,,,False,,,,,,3.2,26.0,7.0,4.0,7.0,74.0,8.0,,,,,,,
UNH.N,False,False,False,False,False,True,True,True,False,,400000,,False,True,True,True,True,True,True,True,False,False,True,True,False,False,75.0,,,14.2857142857143,400000,,20.0,0.0,,False,False,71.0,77.0,59.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,40.0,16000000.0,448000000.0,1120.0,True,True,True,False,,,,,,,True,,100.0,18.0,2.0,,,45.0,,,,,,31.0,10.0,8.0,10.0,69.0,3.0,100.0
ARE.N,False,False,True,False,False,True,False,False,True,,593,,False,True,True,False,True,True,True,True,False,True,False,False,False,False,,,,6.08228980322003,,0.0,7.7,0.0,,True,False,52.0,52.0,48.0,,False,False,,,,,,,,,,,,,,,,,,,,False,17.8,10555.4,386944.36,652.52,True,True,False,False,,,,,,,False,,,3.6,4.1,,,49.0,,,,,,,,,,,,
GEN.OQ,False,False,False,False,False,True,False,False,False,,2700,,False,True,True,True,True,True,True,True,True,False,True,False,False,False,,,,-3.84615384615384,2688,0.0,16.0,0.0,,False,False,33.0,,29.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,56.0,34.0,7.0,6.0,44.0,9.0,12.0,,,,88.0,12.0,
LLY.N,False,False,False,False,False,False,False,False,False,,39000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,77.0,,,11.4285714285714,39000,,10.18,0.0,,False,False,51.0,,49.0,100,True,True,,,,,7.2,,,7,,,0,0,,,,0.8,,,,False,,,,,False,True,True,False,,2,,,,,True,,88.8,8.98,1.2,,,30.0,11.0,10.0,6.0,70.0,3.0,25.0,,,,,,
DAY.N,False,False,False,False,False,False,False,False,False,,8526,,False,True,True,False,True,True,True,True,True,True,True,False,False,False,74.0,,,14.2589118198874,8526,,28.446,0.0,,False,False,49.4,,43.7,,True,True,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0,,,0.0,,0.0,0.0,0.0,,False,24.0,204624.0,571242.0,67.0,True,True,False,False,,,,,,,True,,99.0,14.6,13.846,,,35.7,15.0,11.8,6.2,64.3,2.7,35.7,12.4,6.4,4.6,74.3,2.3,100.0
GRMN.N,False,False,True,True,False,True,False,False,False,,19700,,False,True,True,True,True,True,True,True,False,False,True,True,False,True,,,,5.3475935828877,19700,,13.0,0.0,,False,False,35.0,,20.0,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,28.0,10.0,5.0,9.0,72.0,4.0,12.0,7.0,2.0,2.0,88.0,1.0,
PODD.OQ,False,False,False,True,False,True,False,False,False,43.49,2600,,False,True,True,False,True,True,True,True,False,False,True,False,False,True,,,,13.0434782608696,,,,0.0,,False,False,47.0,42.0,41.0,,True,False,,,1.01,1.01,,,8.0,,,,0,0,,1.01,,,,,,False,26.7,125650.2,,,False,True,False,False,,,,,,,True,,,,,100.0,,37.0,,,,,,,,,,,,
ISRG.OQ,False,False,False,True,False,True,False,False,False,,13676,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,12.8382838283828,13600,,9.1,0.0,,False,False,37.7,,32.0,,True,False,,,3.05,3.05,,3.05,83.0,,83.0,,,,,0.55,,0.55,,,,False,,,,,True,True,True,False,,,,,,,True,,99.3,9.1,,,,56.4,35.7,5.3,11.5,43.6,3.9,46.2,30.9,3.9,8.3,53.8,3.1,100.0
AVB.N,True,False,False,False,False,True,False,False,False,,2947,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,97.484466654982,296686000,0.68329347454732,2961,0.44,31.0,0.0,,False,False,40.0,38.0,,100,True,True,,9451.0,20.35,,,20.35,,,121.0,,,,,,,14.3,,,,False,29.607,87665.0,,,True,True,False,False,,,,,,,True,,,25.0,6.0,,,63.0,7.0,15.0,30.0,37.0,11.0,,,,,,,
TPR.N,False,False,False,True,False,True,False,True,False,,12600,5500,False,True,True,True,True,True,True,True,True,True,True,True,False,False,,,,4.13223140495869,18000,,,0.0,,False,False,79.0,,61.0,100,False,False,,,3.75,3.75,,3.75,712.0,,712.0,0.0,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,61.0,11.0,15.0,,39.0,35.0,,,,,,,
CBRE.N,False,False,False,False,False,False,False,False,False,8.26,115000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,83.0,269.429611211573,11060000000,9.52380952380953,114907,14.0,24.2,0.0,,False,False,34.3,35.6,33.5,100,True,False,,,1.65,,,1.65,,,379.0,,2,,,,,1.0,,,,False,9.0,1100000.0,,,False,True,False,False,,,,,,,True,,87.6,16.8,7.4,87.8,,26.9,5.8,8.5,7.7,73.1,4.9,20.68,6.3,5.8,5.8,79.32,2.78,
CINF.OQ,False,False,False,False,False,True,False,False,True,,5148,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,77.0,,,-0.348432055749126,5148,,8.0,0.0,,False,False,47.0,,,20,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,98.5,8.0,,,,10.0,,,,,,,,,,,,98.8
WMB.N,True,True,False,True,False,True,False,False,False,,5043,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,5.43591887936441,5023,0.0,7.8,0.0,,False,False,22.0,25.0,,95,True,False,,,4.61512,4.61512,2.65,3.2,45.0,15,30.0,,0,0,0.000531429704541,0.79072,0.9,0.8,670.0,,,False,37.0,181000.0,3130000.0,620.662304184017,True,True,False,False,,,,,,,True,,,7.8,,,,18.0,,,,82.0,18.0,,,,,,,
EA.OQ,False,False,False,False,False,False,False,False,False,,12900,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,17.2727272727273,12900,,,0.0,,True,False,25.5,,24.7,100,True,True,,,,,,,,,,,,,,,,,,,,False,13.41,173000.0,,,True,True,False,False,,,,,,,True,,93.0,,,,,46.6,21.8,3.8,8.7,53.4,12.3,39.7,18.4,3.3,5.5,60.3,12.5,
TMUS.OQ,False,False,False,True,False,True,True,True,False,,71000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-5.33333333333333,,,,0.0,,False,False,41.1,46.0,37.1,100,False,True,6.23944,,1.4,1.4,,1.4,191.0,,191.0,,0,,,,,,,,,False,81.69014,5800000.0,,,False,True,False,False,,,,,,,True,,,,,,7.5,61.2,,,,,,50.6,,,,,,
CB.N,False,False,False,False,False,False,False,False,False,,40000,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,17.6470588235294,15492,,,0.0,,False,False,54.5,,46.784,95,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,7.8,30.86,8.87,11.13,8.54,69.14,2.32,25.64,8.41,7.48,7.97,74.36,1.78,
TXN.OQ,False,False,False,True,False,True,False,True,False,,33000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,6.4516129032258,32999,,12.2,0.0,,False,False,35.6,,21.5,100,True,True,,,1.28274,1.28274,1.9,1.25,84.0,5,79.0,0.45812,0,0,,,,0.9,,,,False,50.7,1673049.3,,,True,True,True,False,,,,,,,True,,101.5,,,100.0,,,,,,,,,,,,,,100.2
MDLZ.OQ,False,False,True,True,False,True,False,True,False,,91000,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,,,,15.1898734177215,91000,46.85714,,0.0,,False,False,,,41.0,100,True,False,,,1.0,1.0,,1.0,182.0,,182.0,,,,0.0,0.0,,0.0,0.0,0.0,,False,,,,,True,True,True,False,,,,,,,False,,97.5,,,,,,,,,,,5.5,,,,,,
BRO.N,True,False,False,False,False,False,False,False,False,5.79,15201,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,93.0,56.4035242627552,,26.4326707144639,15201,0.0,,0.0,,False,False,,,,,True,False,,,1.21703,1.21703,,,37.0,,,,0,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
BALL.N,False,True,False,True,False,True,True,False,True,,21000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,0.0,21000,,15.0,0.0,,False,False,21.0,25.0,23.0,90,False,False,,43703.0,6.65,6.65,,6.65,279.0,,279.0,,0,,0.0004804,2.95,,2.95,2522.1,2522.1,,False,14.0,294000.0,14805000.0,705.0,True,True,False,False,,,,,,,True,,106.0,9.0,6.0,,,25.0,4.0,4.0,10.0,75.0,7.0,29.0,3.0,5.0,11.0,71.0,10.0,
PFG.OQ,False,False,False,False,False,True,False,True,False,10.74884,19800,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,79.0,,,2.59067357512954,19844,,17.0,0.0,,False,False,54.0,51.0,47.0,90,True,True,,,,,,,,,,,,,,,,,,,,False,2.9,58061.0,,,True,True,True,False,,,,,,,True,,,13.0,4.0,,8.5,16.0,5.0,5.0,4.0,84.0,2.0,8.0,3.0,2.0,2.0,92.0,1.0,
KEYS.N,True,True,False,True,False,True,True,True,False,10.88265,15000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,83.0,,,4.8951048951049,14962,10.3,9.1,0.0,,False,False,30.6042,32.6,24.4,,True,True,,,0.95,0.95,,,38.0,,,,0,0,,,,,,,,False,17.2,257346.4,,,False,True,True,False,,,,,,,True,,98.0,,,,,,,,,,,,,,,,,
PCG.N,False,False,True,False,False,False,False,False,True,,10,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,60.0,,,-9.09090909090909,26000,65.0,7.1,0.0,,False,False,26.0,21.6,34.0,100,True,True,7.5,,4.63971,4.63971,2.6,7.95,631.0,218,413.0,,,,,0.05147,0.06,0.05,,,,False,38.46154,1000000.0,,,True,True,True,False,,,2,,,,True,,,7.1,,,,48.5,14.3,6.6,21.7,51.4,6.0,38.9,,,,,,
RL.N,False,False,False,True,True,True,True,True,False,9.22,13500,8700,False,True,True,True,True,True,True,True,False,False,True,True,True,True,,,,11.5702479338843,22172,0.04808,,0.0,,True,False,64.0,59.0,50.0,100,True,True,,,,,,,,,,,,,,,,,,,,True,18.89067,196463.0,,,True,True,True,False,,,,,,,True,,,,,,,57.0,7.0,27.0,24.0,33.0,9.0,21.0,,,,,,
JPM.N,False,False,False,False,False,True,False,False,False,,293723,,True,True,True,True,True,True,True,True,False,False,True,False,False,False,,245.841029400951,,8.37487316668204,293723,,,0.368969652246103,1000,False,False,49.0,,27.0,100,True,True,4.0,,,,,,,,,,,,,,,,,,,True,26.896,7900000.0,,,True,True,False,False,,,,,,,True,,99.0,,,,,56.0,18.0,14.0,21.0,44.0,3.0,,,,,,,
TTWO.OQ,False,False,False,True,False,True,False,False,False,,7799,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,20.0769822940724,7635,,10.0,0.0,,False,False,20.0,,19.0,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,10.0,,,,33.0,16.0,5.0,8.0,67.0,4.0,25.0,12.0,4.0,5.0,75.0,4.0,
CDW.OQ,False,False,False,False,False,True,False,False,False,,15100,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,8.63309352517985,15100,0.0,,0.0,,False,False,32.0,,,100,False,False,,,0.5,0.5,,0.5,15.0,,15.0,,0,,4e-06,0.5,,0.5,15.1,15.1,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,30.0,,,,70.0,30.0,,,,,,,
RMD.N,False,False,False,False,False,True,False,False,True,0.37471,10140,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,143.818489102244,977816000,24.2647058823529,10408,,14.0,0.0,,False,False,53.02,51.33163,32.5,,True,True,,,4.55,4.55,,4.55,75.0,,75.0,,0,,,2.61,,2.61,,,,False,39.1,406952.8,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
LNT.OQ,False,True,True,False,False,False,False,False,True,,3129,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-5.55387865982493,3061,54.0,,0.0,,False,False,24.63,,33.09,100,True,False,,36028.0,13.1,,5.0,13.1,,,82.0,,0,0,0.0005992,,,2.8,,468.7242,,False,16.0,50048.0,,,True,True,False,False,,,,,,,True,,,,,,,7.09,2.03,1.73,2.32,92.91,1.01,7.06,2.97,2.97,0.74,92.94,0.38,
COO.OQ,False,False,False,False,False,True,False,False,False,,15000,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,7.14285714285714,15539,,11.0,0.0,,False,False,49.0,,45.0,100,False,False,,,23.1,23.1,,23.1,718.0,,718.0,,,,,14.85,,14.85,,,,False,,,,,False,True,True,False,,,,,,,True,,,11.0,,,,39.0,14.0,6.0,14.0,61.0,5.0,,,,,,,
CMG.N,False,False,False,True,True,True,True,True,True,,104958,,True,True,True,False,True,True,True,True,False,True,True,False,False,False,,,,7.47286504198239,104400,,23.0,0.0,,False,False,50.0,,,100,False,False,,,,,,,,,,,0,,,,,,,,,False,,,,,True,True,False,True,1,,,,,,True,,100.0,,,,,64.0,5.0,26.0,28.0,36.0,5.0,,,,,,,
PCAR.OQ,False,False,False,False,False,True,True,False,False,,31100,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,9.12280701754387,31100,,,0.0,,False,False,,,,20,False,False,,,9.5,9.5,,,591.0,,,,0,0,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
GNRC.N,False,False,False,False,False,False,False,False,False,,9160,340,False,True,True,False,True,True,True,True,False,True,False,False,False,True,,,,2.28922389726409,9500,,,0.0,,False,False,28.1,,25.0,,False,False,,,10.2,10.2,,10.2,194.0,,194.0,,0,,,0.078,,0.03789,,,,False,,,,,False,True,False,False,,,,,,,True,,99.0,,,,4.6,,,,,,,,,,,,,
CHTR.OQ,False,False,False,False,False,False,False,False,False,,101700,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,8.53788687299892,101000,,,0.0,,False,False,34.0,,,90,False,True,6.0,,10.5,10.5,,10.5,2121.0,,2121.0,,,,,,,,,,,False,92.079,9300000.0,357000000.0,3510.32448377581,True,True,False,False,,,,,,,True,,,,,,,45.0,5.0,21.0,19.0,55.0,,,,,,,,
PWR.N,False,False,False,False,False,True,True,False,True,,47300,,False,True,True,False,True,True,False,True,False,False,True,False,False,True,,,,8.23798627002288,47262,34.0,,0.0,,False,False,10.0,,14.0,75,True,False,,,4.45,4.45,,4.45,80.0,,80.0,,,,,1.2,,1.2,,,,False,4.112,194344.0,,,False,False,False,False,,,,,,,False,,,,,,,38.0,,,,,,29.0,,,,,,
CCL.N,False,False,False,False,False,False,False,False,False,,85000,2000,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,444.551052269601,,117.948717948718,,50.724,31.231,0.0,,False,False,23.04706,,46.0,100,True,True,,,,,,,,,,,0,,,0.495,,,,,,False,26.62484,2263111.0,,,True,True,True,False,,,1,,,,False,,,,,,,49.0,8.0,12.0,24.0,51.0,5.0,,,,,,,
PM.N,False,True,True,True,True,True,False,True,False,5.37,82700,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,85.0,,,3.63408521303259,73704,63.0,10.3,0.0,,False,False,42.9,46.5,41.8,70,True,True,,,0.55,0.55,1.0,,,,,0.0,0,0,,0.4,0.85,,,,,False,19.0,1400376.0,38252376.0,462.5438452237,True,True,True,False,,,,,,,True,,70.9,4.4,5.9,100.0,,,,,,,,,,,,,,
SNA.N,False,False,False,True,False,True,False,True,False,,12900,,False,True,True,True,True,False,True,True,False,True,True,False,False,True,,,,0.78125,12900,20.0,,0.0,,False,False,,,,,True,False,,,5.6,5.6,,5.6,144.0,,144.0,,0,,,,,,,,,False,,,,,True,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
UAL.OQ,False,False,False,False,False,True,False,False,False,,92795,,True,True,True,False,True,True,True,True,False,True,True,False,False,True,,79.2844656017792,11466000000,10.3388822829964,92795,84.0,,45.3086652822352,36000,False,False,39.4,,32.8,100,False,False,,,22.9,22.9,,22.9,4250.0,,4250.0,,,,,11.1,,11.1,,,,False,,,,,False,True,False,True,1,1,,,,,True,,,,,,,49.0,12.3,14.5,17.3,51.0,4.9,21.2,7.8,5.7,4.9,78.8,2.8,
ESS.N,False,False,False,False,False,True,False,False,False,0.783,1772,,False,True,True,True,True,True,True,True,False,False,True,True,False,False,83.0,242.531094143082,,0.853727945361404,1786,0.0,27.0,0.0,,False,False,42.0,35.0,60.0,,True,False,,,16.95,16.95,,16.95,61.0,,61.0,,,,,8.0,,8.0,,,,False,9.0,23180.0,490000.0,276.523702031603,True,True,False,False,,,,,,,False,,100.0,,,,,72.0,12.0,7.0,45.0,28.0,8.0,54.0,,,,,,
KHC.OQ,False,False,False,True,False,True,True,True,False,3.9,37000,,False,True,True,True,True,True,True,True,True,False,True,True,False,True,,,,2.77777777777777,38512,,,0.0,,False,False,37.0,,41.0,100,False,False,,,2.65,2.65,,2.65,204.0,,204.0,,,,,,,,,,,False,14.0,539168.0,,,False,True,True,False,,,,,,,True,,,,,,,31.0,,,,69.0,31.0,,,,,,,
BLDR.N,False,False,True,False,False,False,False,False,False,,29000,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,,,3.57142857142858,28714,,,0.0,,True,False,17.0,,,10,False,False,,,11.05,11.05,,11.05,635.0,,635.0,,,,,,,,,,,False,3.24563,93195.0,,,False,True,False,False,,,,,,,True,,,,,,,42.0,1.0,8.0,29.0,58.0,4.0,22.48,0.89,4.79,14.81,77.52,1.99,
JBHT.OQ,False,False,False,False,False,False,False,False,False,,37151,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,101.774601809987,,12.4254804055076,37154,0.0,47.7,0.0,,False,False,15.5,,24.6,75,True,False,,,9.8,9.8,,,1251.0,,,,1,,,7.65,,,,,,False,17.626,654862.0,,,True,True,True,False,,,,,,,True,,,34.5,13.2,,4.1,54.5,4.0,29.8,17.9,45.5,2.8,,,,,,,
CMI.N,False,True,True,True,False,True,True,True,False,,73600,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,22.8714524207012,73600,31.8,,0.0,,False,True,28.3,,,100,True,False,,,3.55,3.55,,,523.0,,,,0,,1.36e-05,,,,250.24,,,False,8.498,625466.0,,,True,True,True,False,,,,,,,True,,,,,,,35.8,11.4,13.2,8.9,64.2,2.3,,,,,,,
PNR.N,False,True,True,True,False,True,False,True,False,3.92,10500,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-6.66666666666667,10578,31.0,26.92025,0.0,,False,False,31.0,6.0,31.0,,False,False,,,8.3,8.3,3.2,13.70704,247.0,6,241.0,,1,0,,4.1,1.6,5.06,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,100.0,,40.0,,,,,,,,,,,,
CRL.N,False,True,True,False,False,True,False,False,False,15.88785,20000,1400,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,7.5268817204301,21400,,20.0,0.0,,False,False,60.0,42.13,52.1,,True,True,,,22.2,22.2,,22.2,950.0,,950.0,,1,0,,10.2,,10.2,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,31.2,7.2,9.0,12.0,68.6,3.2,21.0,,,,,,
DECK.N,False,False,False,True,True,True,False,False,False,,4000,,False,True,True,True,True,True,True,True,True,False,True,True,False,False,,,,17.6470588235294,3819,,,0.0,,False,False,63.08,65.0,55.5,,True,True,,,0.8,0.8,,0.8,6.0,,6.0,,,,0.001109,0.6,,0.6,1109.0,1109.0,,False,4.975,19000.0,,,False,True,True,False,,,,,,,True,,,,,,,59.7,7.1,13.9,34.6,40.3,4.1,34.6,,,,,,
HPQ.N,True,True,True,True,True,True,False,True,True,,58000,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,82.0,,,13.7254901960784,50800,36.61,13.4,0.0,,False,False,37.6,40.7,31.0,100,True,False,,,0.65,0.65,,,71.0,,,,0,0,0.000107724137931,0.3,,,1562.0,,,False,36.0,1740000.0,,,True,True,True,False,,,,,,,True,,,7.4,6.0,57.0,,32.5,14.6,4.8,9.8,67.5,3.3,,,,,,,
ROP.OQ,False,False,False,False,False,False,False,False,False,,15800,,False,True,True,True,False,False,False,True,False,False,True,False,False,False,,,,-18.1347150259067,15800,,,0.0,,True,False,42.0,,38.0,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,27.0,,,,,,17.0,,,,,,
LW.N,False,True,True,False,False,True,False,False,False,16.97,8000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,142.874781818182,440000000,2.56410256410256,7963,22.0,,0.0,,False,False,38.0,,29.0,,True,False,,,8.5,8.5,,8.5,135.0,,135.0,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,63.0,7.0,4.0,43.0,37.0,9.0,24.0,6.0,2.0,6.0,76.0,10.0,
TGT.N,True,False,False,True,True,True,False,False,True,,450000,,False,True,True,True,True,True,True,True,True,True,True,True,False,False,77.0,,,10.0244498777506,450000,0.0,,0.0,,False,False,56.0,,57.0,100,False,True,,,,,,,,,,,,,,,,,,,,False,21.956,9880119.0,,,True,True,True,False,,,,,,,True,,100.0,,,,,52.0,5.0,16.0,28.0,48.0,3.0,44.0,4.0,13.0,23.0,56.0,4.0,100.0
NTAP.OQ,False,False,False,True,False,True,True,True,False,5.0,12000,,False,True,True,True,True,True,True,True,False,False,True,True,False,False,81.0,,,9.09090909090908,12177,0.0,14.1,0.0,,False,False,24.7,,22.5,100,False,True,,,3.15,3.15,,3.15,77.0,,77.0,,0,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,12.1,2.0,,,39.4,22.6,5.1,4.8,65.4,2.1,34.3,20.3,3.9,3.6,71.2,1.0,3.6
OXY.N,True,False,False,True,False,True,True,False,True,,11973,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,2.52611748587086,11973,5.1,7.2,0.0,,False,False,22.0,,22.0,20,True,False,,36.3,1.65,1.65,1.82423,1.3,122.0,91,31.0,,0,5,,,,0.8,,,,False,21.9,262208.7,,,False,True,True,False,,,,,,,True,,,5.1,2.1,,,36.0,,,,,,25.0,,,,,,
IR.N,False,True,False,False,False,False,False,False,False,1.49,17000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,81.0,720.570791417243,1286300000,6.25,17105,40.0,15.9,0.0,,False,False,21.9,,19.8,100,True,False,,60500.0,3.45,,,3.45,,,118.0,,0,0,,2.4,0.35,2.6,,,,False,8.98,153602.9,4930516.25,290.030367647059,False,True,False,False,,,,,,,False,,,11.1,4.8,39.0,,29.1,3.0,6.9,7.1,70.9,12.1,20.5,3.7,2.3,5.5,79.5,9.0,
TER.OQ,False,True,True,True,False,True,True,True,False,,6500,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,10.1694915254237,6553,,,0.0,,False,False,23.7,27.1,19.0,,True,True,,,0.46,,,0.46,,,6.0,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,8.7,37.4,25.6,2.3,5.6,62.6,3.9,2.4,,2.4,,97.6,,
WAB.N,False,True,True,False,False,False,False,False,False,,27000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,8.00000000000001,27000,18.0,19.0,0.0,,False,False,17.5,,,100,True,False,,,4.25,4.25,,4.25,230.0,,230.0,,0,,0.0,0.0,,0.0,0.0,0.0,,False,,,,,False,True,False,False,,,,,,,True,,,11.0,8.0,53.16456,,26.0,6.0,9.0,8.0,74.0,3.0,,,,,,,
NOW.N,False,False,False,True,False,False,False,False,False,,20433,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,78.0,,,21.0414074995557,20433,,12.3,0.0,,False,False,32.5,,32.3,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,82.4,10.7,1.6,,,46.9,32.2,3.9,7.2,53.1,3.6,33.7,24.2,2.7,4.5,66.3,2.3,
