Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
ANET.N,,,,,,,,,,,2993,,False,True,True,True,True,True,True,True,False,False,True,True,False,False,,,,14.5426712590892,2900,0.0,,0.0,,False,False,15.0,18.0,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ES.N,,,,,,,,,,,9299,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,12.9341753704153,9299,51.0,6.0,0.0,,False,False,26.0,,,85,False,False,,,7.5,,,7.5,,,139.0,,0,0,,,,2.0,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,19.0,,,,,,,,,,,,
CTAS.OQ,,,,,,,,,,,40000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,90.0,,,0.0,40099,2.41,21.5,0.0,,False,False,35.9,32.9,,20,False,False,,,8.6,8.6,,,669.0,,,0.03856,0,,,3.0,,,,,,False,,,,,True,True,True,False,,,,,,,True,,,17.1,4.4,,,42.7,4.1,14.5,21.1,57.3,3.0,,,,,,,
GPN.N,,,,,,,,,,,24000,,False,False,False,False,True,True,True,True,True,False,False,False,False,False,,,,0.0,24000,,,0.0,,False,False,44.0,,,100,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,31.0,8.0,14.0,6.0,69.0,3.0,,,,,,,
RSG.N,False,False,True,False,False,False,False,False,False,,35000,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,85.0,156.467294999827,,-2.77777777777778,35000,24.0,16.3,0.0,,False,False,19.0,,23.0,85,False,False,,,18.5,18.5,,18.5,1295.0,,1295.0,,2,,,6.21,,6.21,,,,False,,,8190000.0,234.0,False,True,False,False,,,,,,,True,,,,,,,46.72,1.49,19.23,23.69,53.28,2.31,25.62,2.18,10.11,11.54,74.38,1.79,
LIN.OQ,,,,,,,,,,,74207,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,336.222641125,5600000000,-7.10888015421977,74207,32.0,5.4,0.0,,False,False,27.0,,20.0,90,True,True,,3561936.0,3.005,,,3.005,,,446.0,0.06,0,1,1.96e-06,,0.43,1.22,,36.36143,,True,59.0,4378213.0,,,True,True,True,False,,,,,,,False,,,5.4,,,,,,,,,,,,,,,,
MCK.N,,,,,,,,,,,60000,20000,True,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-25.0,80000,,,0.0,,False,False,59.0,,,100,True,False,,,14.05,14.05,,14.05,2248.0,,2248.0,,,,,,,,,,,False,2.454,196323.0,,,False,True,False,False,,,,,,,False,,,,,,,45.0,,,,55.0,45.0,,,,,,,
HLT.N,False,True,False,True,False,True,True,True,True,,141000,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,,,,-18.4971098265896,363605,35.0,11.7,0.0,,False,False,43.0,,37.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,40.0,14544200.0,,,True,True,False,False,,,,,,,True,,,11.7,,,,,,,,,,,,,,,,
NFLX.OQ,False,False,False,False,False,True,False,True,False,,9400,,True,False,False,False,True,False,True,True,False,False,False,False,False,False,,,,9.30232558139534,9400,,,0.0,,False,False,48.7,,47.8,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,55.7,24.0,9.4,7.9,44.3,14.4,,,,,,,
FI.N,,,,,,,,,,,44000,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,0.0,,,19.0,0.0,,False,False,40.0,,27.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,10.227,450000.0,,,True,True,False,False,,,,,,,True,,,19.0,,,,45.0,12.0,13.0,6.0,55.0,14.0,,,,,,,
RF.N,,,,,,,,,,,19406,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,129.740693571774,,-0.807605806583522,19406,0.0,,0.0,,False,False,64.0,,46.51433,100,True,True,,,,,,,,,,,,,,,,,,,,False,30.918,600000.0,19000000.0,979.078635473565,True,True,False,False,,,,,,,False,,,,,,,35.1,2.3,23.1,7.7,64.9,2.0,22.4,2.1,11.4,7.3,77.6,1.6,
WMT.N,False,False,False,True,True,True,False,True,True,,2200000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-4.34782608695652,2200000,,,0.046565217391304,1071,True,False,55.0,50.0,43.0,100,True,False,,,26.0,26.0,,26.0,78000.0,,78000.0,,,,,5.5,,5.5,,,,True,,,,,True,True,True,True,5,4,,,,,True,,,,,,,,,,,,,,,,,,,
AMGN.OQ,True,False,False,False,False,True,False,True,True,,24200,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-0.411522633744854,24200,,,0.0,,False,False,52.0,,49.0,100,True,True,,,0.95,,3.1,0.95,,,45.98,,0,0,,,1.27,0.43,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,51.0,,,,,,44.0,,,,,,
KIM.N,,,,,,,,,,,484,,False,True,True,False,True,True,True,True,True,False,False,False,False,True,95.0,,,-3.58565737051793,484,0.0,7.6,0.0,,False,False,64.0,66.66,44.0,,False,False,,,,,,,,,,,0,,,0.99,,0.99,,,,False,84.0,40869.0,766172.0,1583.0,True,True,False,False,,,,,,,False,,,3.8,3.8,,,30.0,,,,70.0,30.0,18.0,,,,82.0,18.0,
DDOG.OQ,,,,,,,,,,,2185,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,55.7377049180328,,0.0,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
DG.N,,,,,,,,,,,143000,,True,True,True,True,True,True,True,True,False,False,True,True,False,False,,,,5.92592592592593,,,,0.0,,False,False,,,,90,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,1,,,,,False,,,,,,,,,,,,,,,,,,,
EQR.N,,,,,,,,,,,2600,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,67.1039080068466,294494264,-3.70370370370371,2582,,17.8,0.0,,False,False,36.8,33.4,37.0,,False,False,,,,,,,,,,,1,,,,,,,,,False,13.0,31200.0,3240000.0,1246.15384615385,True,True,False,False,,,,,,,False,,,,,,,60.3,7.0,19.0,29.5,39.7,4.8,42.2,,,,,,
URI.N,,,,,,,,,,,18250,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-4.45026178010471,18243,7.3,11.9,0.0,,False,False,,,10.8,50,False,False,,,4.75,4.75,,4.75,198.0,,198.0,,0,,,,,,,,,False,20.0,369281.0,,,True,True,False,False,,,,,,,True,,,9.1,2.8,100.0,,32.7,,,,,,12.0,,,,,,
TDG.N,,,,,,,,,,,14200,,False,True,True,False,True,True,True,True,False,True,False,False,False,False,,,,-22.4043715846995,14200,17.0,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CNC.N,,,,,,,,,,,71300,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,88.0,,,25.9717314487633,70000,,10.0,0.0,,False,False,75.0,73.0,70.0,100,True,True,9.286,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,10.0,,,,50.0,7.0,23.0,16.0,50.0,4.0,41.0,6.0,18.0,15.0,59.0,2.0,
NKE.N,False,True,False,True,True,True,False,False,False,0.0,76700,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,4.92476060191518,67905,,,0.0,,False,False,48.7,,40.73646,100,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,False,,100.0,,,,,,,,,,,,,,,,,100.0
AES.N,,,,,,,,,,,8450,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,84.0,,,3.04878048780488,8559,74.5,9.12,0.0,,True,False,23.0,37.0,20.0,85,True,False,,,8.601,8.601,10.255,5.013,435.0,355.0,80.0,,0,0,8.083536095e-06,0.37568,0.375,0.375,,17.07647,,False,117.0,1001403.0,17591141.52,2081.79189585799,True,True,False,False,,,,,,,True,,,5.61,3.51,51.0,,23.0,4.0,9.0,7.0,77.0,3.0,,,,,,,
ELV.N,,,,,,,,,,,83400,,False,True,True,True,True,True,True,True,False,False,True,True,False,False,,,,18.1303116147309,83400,,9.0,0.0,,False,False,76.2,,64.6,100,True,True,,,0.36,0.36,,0.36,48.0,,48.0,,,,,,,,,,,False,26.0,2050000.0,101266640.0,1214.22829736211,False,True,True,False,,,,,,,True,,,9.0,,,,48.6,9.0,23.4,13.6,51.4,2.6,35.3,,,,,,
GWW.N,False,False,False,True,False,True,False,True,False,,21800,1300,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,-8.40336134453782,23100,,,0.0,,False,False,38.5,,34.1,100,True,False,,,6.0,6.0,,6.0,208.0,,208.0,,0,,,2.0,,2.0,,,,False,4.5,103950.0,,,False,True,False,False,,,,,,,True,,,,,,,40.0,5.0,12.0,16.0,60.0,7.0,25.0,5.0,7.0,9.0,75.0,4.0,
K.N,True,True,True,True,False,True,False,True,False,,34000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,3.03030303030303,34000,48.0,,0.0,,False,False,,,40.7,100,True,False,,,2.85,2.85,,2.85,194.0,,194.0,,,,,1.5,,1.5,,,,False,4.5,153000.0,,,False,True,True,False,,,,,,,True,,82.1,,,,,,,,,,,,,,,,,
GOOGL.OQ,False,False,False,True,True,True,False,True,False,,135301,,True,True,True,True,True,False,True,True,False,False,False,True,False,False,,,,13.7949015551014,,,0.15028,0.0,,False,False,32.5,33.7,28.1,100,True,False,5.6,,,,,,,,,,,,,,,,,,,False,,,,,True,False,True,True,1,1,,,,,True,,83.0,,,,,49.6,,,,,,34.5,,,,,,
GM.N,False,False,False,True,True,True,False,True,True,3.63,155000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-5.48780487804879,143684,61.0,10.77,0.0,0,False,True,22.3,30.2,20.8,90,True,False,,,6.45,6.45,,,1854.0,,,,1,,,,0.25,1.4,,,,False,9.49,1760000.0,,,True,True,True,True,3,,1,,,,True,,,,,,,33.4,7.3,19.0,5.7,66.6,1.4,15.5,,,,,,
CCI.N,,,,,,,,,,,4900,,False,True,True,True,True,True,True,True,False,True,True,True,True,False,90.0,,,-3.92156862745098,,0.0,3.5,0.0,,False,False,32.0,31.0,28.53,,False,False,,22000.0,1.3,1.3,,1.3,15.0,,15.0,,,,,0.55,,0.55,,,,False,11.0,60000.0,,,True,True,False,False,,,,,,,False,,,3.5,,,,23.58,5.73,5.12,10.03,76.42,2.7,19.02,5.72,2.86,8.87,80.98,1.57,
COF.N,,,,,,,,,,,51985,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,153.701425422483,,0.163776493256251,44652,,,0.0,,False,False,51.9,,31.6,100,True,True,8.3,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,100.0,,,,,,,,,,,,,,,,,100.0
C.N,,,,,,,,,,,210153,,True,True,True,True,True,True,True,True,True,False,True,False,False,False,82.0,217.438348148465,,5.07649999999999,210153,,11.368,0.0,,True,False,50.8,46.231,29.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,True,1,,,,,,True,,99.0,,,,,,,,,,,,,,,,,94.0
ODFL.OQ,,,,,,,,,,,19779,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,78.5727813085777,,-1.62148719224073,,0.0,18.21,0.0,,False,False,,,,,False,False,,,16.5,16.5,,16.5,653.0,,653.0,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,8.25,9.96,,,,,,,,,,,,,,,
A.N,,,,,,,,,,,16400,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,95.0,,,0.613496932515334,16278,,6.75,0.0,,False,False,39.8,,30.4,75,True,True,,,1.2,1.2,,1.2,42.0,,42.0,,0,,,0.55,,0.55,,,,False,25.0,406950.0,,,False,True,False,False,,,,,,,True,,80.4,4.98,1.77,,,,,,,,,,,,,,,
MOH.N,,,,,,,,,,,10500,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,,,5.0,,,,0.0,,False,False,78.0,,,40,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
GS.N,,,,,,,,,,,40500,,True,True,False,True,True,True,True,True,True,False,False,True,False,False,,72.8527018183184,,5.74412532637076,40500,,,0.0,,False,False,41.5,52.0,33.7,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,1,,,,,True,,,,,,,,,,,,,,,,,,,
MET.N,,,,,,,,,,,46500,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,78.0,195.078243408535,,-5.10204081632653,45348,,16.397,0.0,,False,False,50.04211,54.7403,42.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,16.397,,,33.8,,,,,,25.5,,,,,,
WYNN.OQ,,,,,,,,,,,26950,,False,True,True,False,True,True,True,True,False,False,True,False,False,True,,,,-2.0,27000,55.0,27.0,0.0,,True,False,46.0,,43.0,90,False,False,,,12.73615,12.73615,,12.73615,360.0,,362.0,,2,,,6.3327,,6.3327,,,,False,14.5,204928.5,,,True,True,False,False,,,,,,,True,,,20.0,7.0,,,76.0,22.0,9.5,34.0,24.0,10.5,58.0,21.0,6.5,21.0,42.0,9.5,
PSA.N,,,,,,,,,,,5400,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,1195.30689289502,,-8.47457627118644,5427,,,0.0,,False,False,69.0,,38.0,,True,True,,,25.5,25.5,,25.5,277.0,,277.0,,0,,,3.5,,3.5,,,,False,67.625,367000.0,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CPT.N,,,,,,,,,,,1700,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,3.03030303030303,1700,,19.7,0.0,,False,False,42.0,36.0,61.0,,False,False,,,5.5,5.5,,5.5,19.0,,19.0,,,,,1.9,,1.9,,,,False,8.235,14000.0,,,False,True,False,False,,,,,,,False,,,,,,5.9,56.0,,14.0,35.0,44.0,7.0,27.0,,7.0,15.0,73.0,5.0,
GDDY.N,,,,,,,,,,,6621,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,-5.7374715261959,9500,0.0,32.3,0.0,,False,False,28.5,35.4,32.7,100,True,True,,,,,,,,,,,,,,,,,,,,False,19.4,128447.4,,,True,True,False,False,,,,,,,True,,100.0,17.8,14.5,,,31.9,10.8,3.9,11.5,68.1,5.7,22.0,12.4,1.8,3.7,78.0,4.1,100.0
MRNA.OQ,False,False,False,False,False,False,False,False,False,,1300,,True,True,True,False,True,True,True,True,False,True,True,False,False,False,,156.88791412022,,56.6265060240964,1300,0.0,9.9,0.0,,False,False,46.0,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,35.0,,,,,,,,,,,,
WDAY.OQ,True,True,False,False,False,True,False,True,False,2.08167,12200,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,16.1904761904762,12230,0.0,8.50394,0.0,,False,False,39.6,,39.4,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,43.2,31.8,2.5,4.9,56.8,4.0,43.6,33.0,2.1,5.3,56.4,3.2,
BK.N,,,,,,,,,,,48500,,False,True,True,True,True,True,True,True,True,False,True,False,False,False,,76.3395771873952,,0.206611570247928,48500,,,0.0,,False,False,41.0,39.0,35.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,35.0,,,,,,25.0,,,,,,100.0
FAST.OQ,,,,,,,,,,,20365,,False,True,True,True,True,True,True,True,False,False,True,False,False,True,,,,-7.2125022781119,,0.0,,0.0,,False,False,24.4,,,,False,False,,,1.68,1.68,,1.68,68.0,,68.0,,0,,,1.29,,1.29,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,20.4,,,,79.6,20.4,,,,,,,
LDOS.N,,,,,,,,,,,32000,,False,True,True,True,True,True,True,True,False,True,True,False,True,True,,,,3.2258064516129,32166,1.4,,0.0,,False,False,34.453,,,100,True,True,,,1.005,1.005,,1.005,46.0,,46.0,0.05,0,,,0.15,,0.15,,,,True,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
LDOS.N,,,,,,,,,,,34000,,False,True,True,True,True,True,True,True,False,True,True,False,True,True,,,,6.25,33522,0.8,,0.0,,False,False,34.87,,,85,True,True,,,0.995,0.995,,0.995,50.0,,50.0,0.1,0,,,0.5,,0.5,,,,True,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ORLY.OQ,,,,,,,,,,,62530,15297,False,True,True,False,True,True,True,True,False,False,False,False,False,True,,,,17.6282473334713,,0.605,,0.0,,False,False,,,,20,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CSX.OQ,True,True,False,False,False,True,False,False,False,,19300,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,129.854769010989,,-8.0952380952381,19282,81.0,,0.0,,False,False,5.0,22.0,27.0,80,False,False,,,4.05,4.05,,4.05,156.0,,156.0,,2,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,15.0,,,,,,,,,,,,,
CFG.N,,,,,,,,,,,17407,177,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,118.73401772586,,-3.29444444444444,17430,0.0,21.92492,0.0,,False,False,57.8,57.0006,45.3,100,True,False,,,,,,,,,,,,,,,,,,,,False,15.7774,275000.0,,,True,True,False,False,,,,,,,True,,,,,,7.0,,,,,,,,,,,,,
NI.N,,,,,,,,,,,7301,88,True,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-12.6987922994141,7389,37.0,19.58737,0.0,,False,False,27.0,35.0,33.0,90,True,False,,,6.5,,2.45,6.5,,,96.0,,0,0,,,1.15,4.05,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
MO.N,True,True,False,True,True,True,True,True,False,5.07,7100,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,71.0,,,-2.73972602739726,7100,27.0,4.42768,0.0,0,False,False,36.3,35.96939,39.2,100,True,False,,,7.526,7.526,,7.5264,109.0,,109.0,,0,,4.0795492958e-05,0.345,,0.34525,72.412,72.41181,,True,12.25897,87100.0,11000000.0,1549.29577464789,True,True,True,False,,,,,,,True,,99.4,,,,,,,,,,,,,,,,,99.6
DD.N,False,True,True,True,False,True,False,True,False,22.01,34000,,False,True,True,True,True,True,True,True,False,True,True,False,,True,,,,-2.85714285714286,34000,,3.2,0.0,,False,False,29.0,,28.0,100,False,False,,,1.2,1.2,2.05,0.9,61.0,26.0,35.0,,0,0,,0.35,0.4,0.3,,,,False,,,,,False,True,False,False,,,,,,,False,,,3.2,,,,27.0,,,,73.0,27.0,,,,,70.0,30.0,
AEP.OQ,,,,,,,,,,,16688,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,128.80739774359,1950000000,-0.589742062310117,16688,22.987,9.97,0.0,,False,False,20.0,26.4178,18.0,100,True,True,0.017,,3.24,,,3.24,262.0,154.0,108.0,,0,0,0.00076452,,1.065,1.665,,3189.57744,,False,43.116,719528.0,,,True,True,True,False,,,,,,,True,,,,,,,19.47,2.26,5.92,8.33,80.53,2.96,13.78,2.11,4.11,5.14,86.22,2.42,
HOLX.OQ,False,False,False,False,False,False,False,False,False,,6705,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,72.2,,,15.3250773993808,6637,,16.19574,0.0,,False,False,43.0,45.0,42.0,,True,True,,,3.5,3.5,,3.5,46.0,,46.0,,0,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,31.0,16.0,5.0,8.0,69.0,2.0,,,,,,,
BX.N,,,,,,,,,,,2905,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,93.7390073210642,,11.0898661567878,,,,0.0,,False,False,40.0,,,100,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
BBY.N,True,False,False,True,True,True,False,True,False,,125000,,False,True,True,True,True,True,True,True,True,True,True,True,False,False,,,,0.0,125000,,30.0,0.0,,False,False,28.0,,,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,41.0,5.0,14.0,22.0,59.0,,,,,,,,
LHX.N,,,,,,,,,,,50000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,185.714285714286,48000,6.97674,,0.0,,False,False,24.0,,,100,False,False,6.0,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,24.0,,,,,,,,,,,,
LHX.N,,,,,,,,,,,48000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,-4.0,48000,7.339,15.06042,0.0,,False,False,24.0,26.0,,100,False,True,6.0,,2.8,2.8,,2.8,269.0,,269.0,,,,6.666666667e-06,0.85,,0.85,80.0,80.0,,False,20.0,960000.0,,,False,True,False,False,,,,,,,True,,,,,,,24.0,,,,,,,,,,,,
APA.OQ,,,,,,,,,,,2272,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-28.169459374012,2272,,,0.0,0,False,False,22.1,,17.6,50,True,False,,7000.0,2.4,2.4,2.9,1.35,87.0,70.0,16.0,,0,3,1.2711267606e-05,0.8,1.0,0.25,7.22,0.0,0.067,False,6.044,13732.0,,,True,True,False,False,,,,,,,True,,,,,,,33.1,6.8,6.0,18.6,66.9,1.7,21.7,6.3,3.0,11.0,78.3,1.4,
IFF.N,,,,,,,,,,,13700,,False,True,True,True,True,True,True,True,False,True,True,False,,True,,,,0.735294117647056,13686,19.9,10.3,0.0,,False,False,38.0,37.76874,38.0,100,True,False,,,4.75,4.75,,4.75,130.0,,130.0,,0,0,,2.2,,2.2,,,,False,,,,,False,True,False,False,,,,,,,True,,,9.1,7.6,15.0,,,,,,,,,,,,,,
CEG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STT.N,,,,,,,,,,,39439,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,94.324183224359,,0.859269109786975,39317,3.2,,0.0,,False,False,45.344,41.0,32.1,100,True,True,,,,,,,,,,,,,,,,,,,,False,12.178,478815.83,,,False,True,False,False,,,,,,,True,,86.1,,,,,46.52,22.65,11.74,8.26,53.48,3.87,36.49,24.42,3.7,3.51,63.51,4.86,
JCI.N,,,,,,,,,,,101000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,265.854959173387,5952000000,4.12371134020619,97000,22.0,20.0,0.0,,False,False,23.0,24.0,19.0,90,True,True,,,1.9,1.9,,,369.0,,,,0,0,,0.65,,,,,,False,12.52,1214440.0,,,True,True,True,False,,,,,,,True,,96.0,,,58.0,,26.0,,,,,,18.0,,,,,,
FE.N,True,False,False,False,False,True,False,False,True,,12153,,True,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,-1.32348164988633,11990,44.0,4.7,0.0,,True,False,22.14345,,,80,True,False,3.9,,3.5,3.5,,3.5,84.0,,84.0,,0,,,1.8,,1.8,,,,False,30.63078,367263.0,,,True,True,False,False,,,,,,,True,,,1.1,3.7,,,10.0,,,,,,8.2,,,,,,
PNC.N,False,False,False,False,False,False,False,False,True,,49549,1708,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,143.471288493037,5673000000,-0.935681868164828,51257,0.0,,0.0,,False,False,58.9,,50.3,100,True,True,,,,,,,,,,,,,,,,,,,,False,54.627,2800000.0,,,True,True,False,False,,,,,,,True,,99.0,,,,,29.1,,,,,,21.8,,,,,,100.0
VZ.N,False,False,False,True,True,True,True,True,False,,132200,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,-2.07407407407407,133000,22.5,,0.0,,False,False,33.7,,30.7,100,True,True,,,5.1,5.1,,5.1,1357.0,,1357.0,,,,,,,,,,,False,,,203600000.0,1540.09077155825,False,True,True,False,,,,,,,True,,100.0,,,,,43.2,9.4,19.3,11.3,56.8,3.2,37.8,20.0,7.6,7.5,62.2,2.7,100.0
NEM.N,,,,,,,,,,,14300,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,138.629280606975,1258700000,-13.855421686747,14468,47.2,8.345,0.0,,False,False,13.0,23.89,13.8,75,True,False,,,1.65,1.65,1.8,1.5,101.0,58.0,44.0,0.35,0,0,,1.05,1.15,0.9,,,,True,33.724,487920.0,8000000.0,559.440559440559,False,True,True,False,,,,,,,True,,100.818,3.883,4.462,,,,,,,,,,,,,,,
ROL.N,,,,,,,,,,,15616,,False,True,True,False,True,False,True,True,False,True,True,False,False,False,,,,4.44087747458535,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
KEY.N,,,,,,,,,,,16826,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,82.9263287525685,,-1.28483426224699,17861,,12.6,0.0,,False,False,59.0,,46.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,12.6,,,,,,,,,,,,,,,,
